ID	b	se	OR	lower_ci	upper_ci	p	Qstat	Qpval	fstat_adiposity	fstat_protein	exposure	mediator	cancer	group	adiposity	protein	protein_name	gene	uni_prot	ensembl_gene_ID	entrez_gene_ID	HGNC_ID
BMI_5764_4_proximal_Female	0.217970412035222	0.0766614861768337	1.24355027295305	1.07005911983384	1.44516994687334	0.0048634041715879	288.878587728561	0.00576299894265517	19.5075134682268	1.31805072333585	BMI	5764_4	proximal	Female	BMI	GALT2	Polypeptide N-acetylgalactosaminyltransferase 2	GALNT2	Q10471	ENSG00000143641	2590	HGNC:4124
BMI_5764_4_proximal_Female	-0.0160342247804161	0.144258067354702	0.98409363909022	0.74172254315999	1.30566382190832	0.911593824210177	288.878587728561	0.00576299894265517	19.5075134682268	1.31805072333585	5764_4	BMI	proximal	Female	BMI	GALT2	Polypeptide N-acetylgalactosaminyltransferase 2	GALNT2	Q10471	ENSG00000143641	2590	HGNC:4124
BMI_5822_22_proximal_Female	0.195915888665206	0.0778723466337712	1.21642458593567	1.04423659699928	1.41700528167734	0.0125479978528731	291.034497072486	0.00511615156649114	32.4692780713185	1.30911837747431	BMI	5822_22	proximal	Female	BMI	GDNF	Glial cell line-derived neurotrophic factor	GDNF	P39905	ENSG00000168621	2668	HGNC:4232
BMI_5822_22_proximal_Female	0.154900726868147	0.146899754288217	1.16754204979593	0.875445139141325	1.55709864284439	0.292762034905129	291.034497072486	0.00511615156649114	32.4692780713185	1.30911837747431	5822_22	BMI	proximal	Female	BMI	GDNF	Glial cell line-derived neurotrophic factor	GDNF	P39905	ENSG00000168621	2668	HGNC:4232
BMI_5822_22_proximal_Male	0.270543602054339	0.0748434926868631	1.31067674368419	1.1318464847296	1.5177619488256	0.000382143590626494	206.523479058228	0.272256157984589	43.5008840261397	1.50907508265103	BMI	5822_22	proximal	Male	BMI	GDNF	Glial cell line-derived neurotrophic factor	GDNF	P39905	ENSG00000168621	2668	HGNC:4232
BMI_5822_22_proximal_Male	0.0415999915899722	0.145397380696876	1.04247739561243	0.783974429516771	1.38621755945885	0.775094220548035	206.523479058228	0.272256157984589	43.5008840261397	1.50907508265103	5822_22	BMI	proximal	Male	BMI	GDNF	Glial cell line-derived neurotrophic factor	GDNF	P39905	ENSG00000168621	2668	HGNC:4232
BMI_5822_22_proximal_Sex-combined	0.209163103081645	0.051765212123346	1.23264603050149	1.11371724232881	1.36427468190576	6.29864189652981e-05	580.744754594506	3.96808740354049e-06	36.0779995310518	1.33164151890896	BMI	5822_22	proximal	Sex-combined	BMI	GDNF	Glial cell line-derived neurotrophic factor	GDNF	P39905	ENSG00000168621	2668	HGNC:4232
BMI_5822_22_proximal_Sex-combined	0.00781606726005874	0.0806214469251842	1.00784669245129	0.860534157896073	1.1803772647078	0.92281234048778	580.744754594506	3.96808740354049e-06	36.0779995310518	1.33164151890896	5822_22	BMI	proximal	Sex-combined	BMI	GDNF	Glial cell line-derived neurotrophic factor	GDNF	P39905	ENSG00000168621	2668	HGNC:4232
BMI_5879_51_proximal_Female	0.200265899216792	0.0832671892059115	1.22172757137883	1.03775757604079	1.43831111728598	0.0169524161337259	288.5366786585	0.00599211342810908	8.5091279544082	1.38344199969644	BMI	5879_51	proximal	Female	BMI	Dynactin subunit 2	Dynactin subunit 2	DCTN2	Q13561	ENSG00000175203	10540	HGNC:2712
BMI_5879_51_proximal_Female	0.0638225057964708	0.139317534686171	1.06590319033249	0.811200635946	1.40057781122921	0.64730349437966	288.5366786585	0.00599211342810908	8.5091279544082	1.38344199969644	5879_51	BMI	proximal	Female	BMI	Dynactin subunit 2	Dynactin subunit 2	DCTN2	Q13561	ENSG00000175203	10540	HGNC:2712
BMI_6240_70_proximal_Female	0.187556653060296	0.0759679044531329	1.20629858799181	1.0394165647795	1.39997411307345	0.0142750126174061	283.550401819192	0.0104102293123984	29.268234536274	1.48964769881107	BMI	6240_70	proximal	Female	BMI	RSPO1	R-spondin-1	RSPO1	Q2MKA7	ENSG00000169218	284654	HGNC:21679
BMI_6240_70_proximal_Female	0.222823230470668	0.140294490450431	1.24959966306713	0.949182709158535	1.64509878116277	0.113590875093751	283.550401819192	0.0104102293123984	29.268234536274	1.48964769881107	6240_70	BMI	proximal	Female	BMI	RSPO1	R-spondin-1	RSPO1	Q2MKA7	ENSG00000169218	284654	HGNC:21679
BMI_6276_16_proximal_Sex-combined	0.199449645412319	0.0532246961851457	1.22073073849033	1.09980098519892	1.35495744771097	0.000202662911208211	577.923536441079	6.64112535111505e-06	38.0368013891625	1.43550420108486	BMI	6276_16	proximal	Sex-combined	BMI	Furin	Furin	FURIN	P09958	ENSG00000140564	5045	HGNC:8568
BMI_6276_16_proximal_Sex-combined	0.0405574710344055	0.0750597072261219	1.04139115780979	0.898921511180673	1.20644075158466	0.589239890971919	577.923536441079	6.64112535111505e-06	38.0368013891625	1.43550420108486	6276_16	BMI	proximal	Sex-combined	BMI	Furin	Furin	FURIN	P09958	ENSG00000140564	5045	HGNC:8568
BMI_6315_58_proximal_Male	0.264552075555737	0.0749910421066147	1.30284726792118	1.1247599476565	1.50913179924865	0.000522527971673089	206.147683701415	0.261748578162478	18.8943574109286	1.42113129172202	BMI	6315_58	proximal	Male	BMI	PLBL1	Phospholipase B-like 1	PLBD1	Q6P4A8	ENSG00000121316	79887	HGNC:26215
BMI_6315_58_proximal_Male	0.086031076441608	0.151986900998723	1.0898401961341	0.809075331444967	1.46803592563914	0.572015566866667	206.147683701415	0.261748578162478	18.8943574109286	1.42113129172202	6315_58	BMI	proximal	Male	BMI	PLBL1	Phospholipase B-like 1	PLBD1	Q6P4A8	ENSG00000121316	79887	HGNC:26215
BMI_6407_63_proximal_Female	0.201400434339544	0.077400592780832	1.22311445080194	1.05095079395652	1.42348144971517	0.00986324876534446	287.749790951995	0.0065510834433917	27.3393401581427	1.33322086552043	BMI	6407_63	proximal	Female	BMI	LAD1	Ladinin-1	LAD1	O00515	ENSG00000159166	3898	HGNC:6472
BMI_6407_63_proximal_Female	0.0997524789973443	0.153242410755566	1.10489739891416	0.818237496840544	1.49198523269973	0.515725770222039	287.749790951995	0.0065510834433917	27.3393401581427	1.33322086552043	6407_63	BMI	proximal	Female	BMI	LAD1	Ladinin-1	LAD1	O00515	ENSG00000159166	3898	HGNC:6472
BMI_6411_58_overall_Female	0.10523647049486	0.0540961766682978	1.11097329170035	0.999208277802537	1.23523962149904	0.052934692418813	310.33283582424	0.000445416453231382	24.3077401583669	2.00562021284366	BMI	6411_58	overall	Female	BMI	DB135	Beta-defensin 135	DEFB135	Q30KP9	ENSG00000205883	613209	HGNC:32400
BMI_6411_58_overall_Female	-0.0006007193666239	0.0815841530610978	0.999399461029131	0.851713003402378	1.17269465032865	0.994131380334873	310.33283582424	0.000445416453231382	24.3077401583669	2.00562021284366	6411_58	BMI	overall	Female	BMI	DB135	Beta-defensin 135	DEFB135	Q30KP9	ENSG00000205883	613209	HGNC:32400
BMI_6411_58_rectal_Female	0.0131592051987482	0.0857732129003315	1.01324616857712	0.856452610422676	1.19874443214031	0.878200974737921	279.824093822387	0.0172513259860904	24.3077401583669	2.00562021284366	BMI	6411_58	rectal	Female	BMI	DB135	Beta-defensin 135	DEFB135	Q30KP9	ENSG00000205883	613209	HGNC:32400
BMI_6411_58_rectal_Female	0.0896456607346282	0.129687527978338	1.09378664347547	0.848282218177364	1.41034339257502	0.490100658037684	279.824093822387	0.0172513259860904	24.3077401583669	2.00562021284366	6411_58	BMI	rectal	Female	BMI	DB135	Beta-defensin 135	DEFB135	Q30KP9	ENSG00000205883	613209	HGNC:32400
BMI_6430_36_rectal_Female	0.0155247904027656	0.0838297795913647	1.0156459260178	0.861757321449496	1.19701524009274	0.853237809808736	279.041395220853	0.0186700086078053	37.7946428311603	1.56026690829775	BMI	6430_36	rectal	Female	BMI	F19A2	Protein FAM19A2	FAM19A2	Q8N3H0	ENSG00000198673	338811	HGNC:21589
BMI_6430_36_rectal_Female	0.125607801998518	0.152765800511793	1.13383739230933	0.840453907511703	1.52963442814492	0.411789686020075	279.041395220853	0.0186700086078053	37.7946428311603	1.56026690829775	6430_36	BMI	rectal	Female	BMI	F19A2	Protein FAM19A2	FAM19A2	Q8N3H0	ENSG00000198673	338811	HGNC:21589
BMI_6441_62_overall_Sex-combined	0.146027749355477	0.037409869541085	1.15722829994472	1.07541260339784	1.24526840578371	0.000109835069672111	745.440841463294	1.09418668836949e-18	47.8477583220937	1.35316450934831	BMI	6441_62	overall	Sex-combined	BMI	ATS6	A disintegrin and metalloproteinase with thrombospondin motifs 6	ADAMTS6	Q9UKP5	ENSG00000049192	11174	HGNC:222
BMI_6441_62_overall_Sex-combined	0.00546528861298442	0.0589214706779977	1.00548025054747	0.895815507590539	1.12857002996103	0.926140434396699	745.440841463294	1.09418668836949e-18	47.8477583220937	1.35316450934831	6441_62	BMI	overall	Sex-combined	BMI	ATS6	A disintegrin and metalloproteinase with thrombospondin motifs 6	ADAMTS6	Q9UKP5	ENSG00000049192	11174	HGNC:222
BMI_6441_62_proximal_Sex-combined	0.210442788217378	0.0514747386775638	1.23422443902191	1.11577842507754	1.36524414851729	5.17518376792806e-05	578.242401576198	4.73453540711821e-06	47.8477583220937	1.35316450934831	BMI	6441_62	proximal	Sex-combined	BMI	ATS6	A disintegrin and metalloproteinase with thrombospondin motifs 6	ADAMTS6	Q9UKP5	ENSG00000049192	11174	HGNC:222
BMI_6441_62_proximal_Sex-combined	-0.00947331355660445	0.0811063610299306	0.990571416918225	0.844980455756018	1.16124784346338	0.907071440641856	578.242401576198	4.73453540711821e-06	47.8477583220937	1.35316450934831	6441_62	BMI	proximal	Sex-combined	BMI	ATS6	A disintegrin and metalloproteinase with thrombospondin motifs 6	ADAMTS6	Q9UKP5	ENSG00000049192	11174	HGNC:222
BMI_6454_38_distal_Male	0.213983695097136	0.0803868060511477	1.23860245933602	1.05804784574705	1.44996850420318	0.00841774226040087	258.498882970066	0.00134144363024632	57.3817616215833	2.27849404978652	BMI	6454_38	distal	Male	BMI	Rho-GDIa	Rho GDP-dissociation inhibitor 1	ARHGDIA	P52565	ENSG00000141522	396	HGNC:678
BMI_6454_38_distal_Male	0.116988039101081	0.128191077053589	1.12410598429208	0.874357041954524	1.44519252809652	0.36257631008352	258.498882970066	0.00134144363024632	57.3817616215833	2.27849404978652	6454_38	BMI	distal	Male	BMI	Rho-GDIa	Rho GDP-dissociation inhibitor 1	ARHGDIA	P52565	ENSG00000141522	396	HGNC:678
BMI_6493_9_proximal_Female	0.193600752405073	0.075693181330096	1.21361165468503	1.04628115169596	1.40770312644926	0.0111738373170425	287.195676123317	0.00697255931265701	38.9954792303391	1.58409146664153	BMI	6493_9	proximal	Female	BMI	CBPZ	Carboxypeptidase Z	CPZ	Q66K79	ENSG00000109625	8532	HGNC:2333
BMI_6493_9_proximal_Female	0.177677133433526	0.134765520601002	1.19443961435508	0.917169220251154	1.55553191367458	0.188664240148956	287.195676123317	0.00697255931265701	38.9954792303391	1.58409146664153	6493_9	BMI	proximal	Female	BMI	CBPZ	Carboxypeptidase Z	CPZ	Q66K79	ENSG00000109625	8532	HGNC:2333
BMI_6494_60_rectal_Female	0.0107724278834388	0.0856724383425858	1.0108306593951	0.854579664611221	1.19565052187145	0.900046858772102	278.722527440456	0.0172570219399763	9.195499150143	1.19477269066117	BMI	6494_60	rectal	Female	BMI	sperm acrosome associated 5	Sperm acrosome-associated protein 5	SPACA5	Q96QH8	ENSG00000171478	389852	HGNC:31353
BMI_6494_60_rectal_Female	0.127909987815738	0.172777397863929	1.13645070368291	0.809989728712777	1.59448960415071	0.459856411904745	278.722527440456	0.0172570219399763	9.195499150143	1.19477269066117	6494_60	BMI	rectal	Female	BMI	sperm acrosome associated 5	Sperm acrosome-associated protein 5	SPACA5	Q96QH8	ENSG00000171478	389852	HGNC:31353
BMI_6497_10_proximal_Female	0.207041558231996	0.0763870594206792	1.23003368874398	1.05899772860437	1.42869322055963	0.00722175271719793	288.700887766175	0.00588106517572572	28.0041768649626	1.66793149808317	BMI	6497_10	proximal	Female	BMI	XLRS1	Retinoschisin	RS1	O15537	ENSG00000102104	6247	HGNC:10457
BMI_6497_10_proximal_Female	0.0580756208214265	0.131438991109818	1.05979513525881	0.819103522716485	1.3712134029083	0.659013162820733	288.700887766175	0.00588106517572572	28.0041768649626	1.66793149808317	6497_10	BMI	proximal	Female	BMI	XLRS1	Retinoschisin	RS1	O15537	ENSG00000102104	6247	HGNC:10457
BMI_6520_87_overall_Sex-combined	0.136839639699852	0.0371097395185652	1.14664425755908	1.06620386480815	1.23315352419005	0.000254715108362473	748.080056323785	3.19747692586304e-18	68.4212544507818	4.35863950345642	BMI	6520_87	overall	Sex-combined	BMI	MGP	Matrix Gla protein	MGP	P08493	ENSG00000111341	4256	HGNC:7060
BMI_6520_87_overall_Sex-combined	0.0655111759875694	0.0334349108255724	1.06770466990094	0.999978750995211	1.1400174863653	0.0506982626761251	748.080056323785	3.19747692586304e-18	68.4212544507818	4.35863950345642	6520_87	BMI	overall	Sex-combined	BMI	MGP	Matrix Gla protein	MGP	P08493	ENSG00000111341	4256	HGNC:7060
BMI_6578_29_colon_Male	0.27559857412287	0.0645558755184622	1.31731895195916	1.1607531458559	1.49500281553078	3.06154972615515e-05	264.912570198458	0.000539259792091004	31.8749526677814	1.84243450931465	BMI	6578_29	colon	Male	BMI	TNMD	Tenomodulin	TNMD	Q9H2S6	ENSG00000000005	64102	HGNC:17757
BMI_6578_29_colon_Male	0.0336185335126233	0.113073872710204	1.03419002263738	0.828609522607195	1.29077565939311	0.766542685071799	264.912570198458	0.000539259792091004	31.8749526677814	1.84243450931465	6578_29	BMI	colon	Male	BMI	TNMD	Tenomodulin	TNMD	Q9H2S6	ENSG00000000005	64102	HGNC:17757
BMI_6966_144_distal_Male	0.210442869358369	0.0808888683647229	1.23422453916811	1.05327113418571	1.44626598379381	0.00999006093279564	258.220549589814	0.00139389868013329	30.8745013241436	2.15924213053663	BMI	6966_144	distal	Male	BMI	STX1B	Syntaxin-1B	STX1B	P61266	ENSG00000099365	112755	HGNC:18539
BMI_6966_144_distal_Male	0.130218245157506	0.135118852523418	1.13907695422822	0.874052614232003	1.48446018755279	0.336374339234878	258.220549589814	0.00139389868013329	30.8745013241436	2.15924213053663	6966_144	BMI	distal	Male	BMI	STX1B	Syntaxin-1B	STX1B	P61266	ENSG00000099365	112755	HGNC:18539
BMI_7006_4_proximal_Female	0.214799962672651	0.0762078543272753	1.23961390311075	1.06762074328834	1.4393150736773	0.00523975113610183	288.918425155019	0.0057368272919696	19.341073877434	1.67615409253387	BMI	7006_4	proximal	Female	BMI	COPA1	Collagen alpha-1(XXV) chain	COL25A1	Q9BXS0	ENSG00000188517	84570	HGNC:18603
BMI_7006_4_proximal_Female	0.00292589954737489	0.134231849124844	1.00293018416923	0.770921655486153	1.30476157617262	0.982628337858583	288.918425155019	0.0057368272919696	19.341073877434	1.67615409253387	7006_4	BMI	proximal	Female	BMI	COPA1	Collagen alpha-1(XXV) chain	COL25A1	Q9BXS0	ENSG00000188517	84570	HGNC:18603
BMI_7060_2_proximal_Male	0.27322483275769	0.0749901173938468	1.31419568585128	1.13455919683641	1.52227429430387	0.000344793221262659	206.571459220371	0.255074305902725	36.4500817256375	1.60284302802159	BMI	7060_2	proximal	Male	BMI	ERO1A	ERO1-like protein alpha	ERO1L	Q96HE7	ENSG00000197930	30001	HGNC:13280
BMI_7060_2_proximal_Male	0.0119470215550428	0.142139195086111	1.0120186722703	0.765944320279451	1.33714914505807	0.933101660128474	206.571459220371	0.255074305902725	36.4500817256375	1.60284302802159	7060_2	BMI	proximal	Male	BMI	ERO1A	ERO1-like protein alpha	ERO1L	Q96HE7	ENSG00000197930	30001	HGNC:13280
BMI_7060_2_rectal_Female	0.00102587591022471	0.0865908406779069	1.0010264023009	0.84476890704222	1.18618695568706	0.990557548875245	278.272336832247	0.018062798295051	19.584183858908	1.52698947589297	BMI	7060_2	rectal	Female	BMI	ERO1A	ERO1-like protein alpha	ERO1L	Q96HE7	ENSG00000197930	30001	HGNC:13280
BMI_7060_2_rectal_Female	0.15532516720398	0.149935644803606	1.16803770691664	0.870620853951693	1.56705651901922	0.301306106930877	278.272336832247	0.018062798295051	19.584183858908	1.52698947589297	7060_2	BMI	rectal	Female	BMI	ERO1A	ERO1-like protein alpha	ERO1L	Q96HE7	ENSG00000197930	30001	HGNC:13280
BMI_7069_9_colon_Male	0.268704970336212	0.0636094115314612	1.3082691059089	1.15491936043888	1.48198057120218	3.66160898223006e-05	264.174009205495	0.000837993065138012	46.3956893737025	2.3894280344908	BMI	7069_9	colon	Male	BMI	TSNA1	t-SNARE domain-containing protein 1	TSNARE1	Q96NA8	ENSG00000171045	203062	HGNC:26437
BMI_7069_9_colon_Male	0.106044687451556	0.0982455154050159	1.11187156210293	0.91712039531559	1.34797827736433	0.281736108256505	264.174009205495	0.000837993065138012	46.3956893737025	2.3894280344908	7069_9	BMI	colon	Male	BMI	TSNA1	t-SNARE domain-containing protein 1	TSNARE1	Q96NA8	ENSG00000171045	203062	HGNC:26437
BMI_7069_9_proximal_Sex-combined	0.206569645090068	0.05175351403692	1.22945335662519	1.1108580753942	1.36070987788477	7.69951632061172e-05	580.417387470166	4.81182560792548e-06	37.0795574058303	1.69315706916052	BMI	7069_9	proximal	Sex-combined	BMI	TSNA1	t-SNARE domain-containing protein 1	TSNARE1	Q96NA8	ENSG00000171045	203062	HGNC:26437
BMI_7069_9_proximal_Sex-combined	0.0282061080419036	0.0708427663980254	1.02860766688714	0.895255869283046	1.18182272653104	0.690712985918249	580.417387470166	4.81182560792548e-06	37.0795574058303	1.69315706916052	7069_9	BMI	proximal	Sex-combined	BMI	TSNA1	t-SNARE domain-containing protein 1	TSNARE1	Q96NA8	ENSG00000171045	203062	HGNC:26437
BMI_7071_23_overall_Female	0.0834306512562371	0.0533098638881886	1.0870098299128	0.979163462087772	1.20673454032657	0.118925347791237	306.520414396335	0.00100852193655552	29.1985809283813	2.25535809382429	BMI	7071_23	overall	Female	BMI	MA1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	MAN1B1	Q9UKM7	ENSG00000177239	11253	HGNC:6823
BMI_7071_23_overall_Female	0.115537747018537	0.0761020190034817	1.12247688390436	0.966936734451288	1.30303701370352	0.130309244081783	306.520414396335	0.00100852193655552	29.1985809283813	2.25535809382429	7071_23	BMI	overall	Female	BMI	MA1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	MAN1B1	Q9UKM7	ENSG00000177239	11253	HGNC:6823
BMI_7071_23_rectal_Female	-0.0219734934873496	0.0844200451266781	0.978266165132032	0.829081529453203	1.15429503112112	0.794869831862349	273.949158241817	0.037428972620364	29.1985809283813	2.25535809382429	BMI	7071_23	rectal	Female	BMI	MA1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	MAN1B1	Q9UKM7	ENSG00000177239	11253	HGNC:6823
BMI_7071_23_rectal_Female	0.286681636080386	0.121307802932113	1.33200008519764	1.05013459569814	1.68952078546368	0.0189302558331994	273.949158241817	0.037428972620364	29.1985809283813	2.25535809382429	7071_23	BMI	rectal	Female	BMI	MA1B1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	MAN1B1	Q9UKM7	ENSG00000177239	11253	HGNC:6823
BMI_7090_17_colon_Male	0.246034946002205	0.0645413888165209	1.27894426674998	1.1269713620138	1.45141082780469	0.00018423543777644	263.040508379849	0.000983200236161374	22.1855364663339	2.33368186540547	BMI	7090_17	colon	Male	BMI	GALT1	Polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	Q10472	ENSG00000141429	2589	HGNC:4123
BMI_7090_17_colon_Male	0.260500372317469	0.100900602767198	1.2975791969637	1.06474484776449	1.58132887510847	0.010555874029803	263.040508379849	0.000983200236161374	22.1855364663339	2.33368186540547	7090_17	BMI	colon	Male	BMI	GALT1	Polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	Q10472	ENSG00000141429	2589	HGNC:4123
BMI_7090_17_proximal_Male	0.232458202232039	0.0758871081030621	1.26169770910876	1.08732382444846	1.46403589563374	0.00249603197996345	208.743247527447	0.253444412930742	22.1855364663339	2.33368186540547	BMI	7090_17	proximal	Male	BMI	GALT1	Polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	Q10472	ENSG00000141429	2589	HGNC:4123
BMI_7090_17_proximal_Male	0.317797364889416	0.118418245738249	1.3740977925566	1.08947682422808	1.73307472129727	0.00790106489347472	208.743247527447	0.253444412930742	22.1855364663339	2.33368186540547	7090_17	BMI	proximal	Male	BMI	GALT1	Polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	Q10472	ENSG00000141429	2589	HGNC:4123
BMI_7090_17_proximal_Sex-combined	0.214921553537528	0.0528735489342307	1.23976463800115	1.11771832508427	1.37513747707612	5.69849314648972e-05	579.680640631817	5.29445485064011e-06	12.7953281547738	1.63500785690384	BMI	7090_17	proximal	Sex-combined	BMI	GALT1	Polypeptide N-acetylgalactosaminyltransferase 1	GALNT1	Q10472	ENSG00000141429	2589	HGNC:4123
